CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
153527205,CENTA,Central Garden & Pet Co,0,-200,0,-5.84K,CLOSE,0%
880779103,TEX,Terex Corp,100,-100,5.91K,-5.91K,-50%,<.01%
529043408,LXP,LXP Industrial Trust,0,-120,0,-5.95K,CLOSE,0%
48238T109,OPLN,OPENLANE Inc,0,-200,0,-5.96K,CLOSE,0%
922280102,VRNS,Varonis Systems Inc,100,-300,2.15K,-6.44K,-75%,<.01%
65341D102,NXRT,NexPoint Residential Trust Inc,0,-215,0,-6.47K,CLOSE,0%
88025U109,TXG,10X Genomics Inc,0,-400,0,-6.52K,CLOSE,0%
221006109,CRVL,CorVel Corp,0,-100,0,-6.77K,CLOSE,0%
477143101,JBLU,JetBlue Airways Corp,0,-1500,0,-6.83K,CLOSE,0%
60786M105,MC,Moelis & Co,0,-100,0,-6.87K,CLOSE,0%
00857U107,AGL,agilon health inc (US),0,-10000,0,-6.89K,CLOSE,0%
89531P105,TREX,Trex Co Inc,0,-200,0,-7.02K,CLOSE,0%
002121101,ATEN,A10 Networks Inc,0,-400,0,-7.08K,CLOSE,0%
G037AX101,AMBA,Ambarella Inc,0,-100,0,-7.08K,CLOSE,0%
G1890L107,CPRI,Capri Holdings Ltd,0,-300,0,-7.32K,CLOSE,0%
880345103,TNC,Tennant Co,0,-100,0,-7.37K,CLOSE,0%
45765U103,NSIT,Insight Enterprises Inc,0,-100,0,-8.15K,CLOSE,0%
36164V800,GLIBK,GCI Liberty Inc,23,-221,856,-8.23K,-90.6%,<.01%
75960P104,RELY,Remitly Global Inc,0,-600,0,-8.28K,CLOSE,0%
628778102,NBTB,NBT Bancorp Inc,0,-200,0,-8.3K,CLOSE,0%
404251100,HNI,HNI Corp,0,-200,0,-8.41K,CLOSE,0%
000957100,ABM,ABM Industries Inc,0,-200,0,-8.46K,CLOSE,0%
12621E103,CNO,CNO Financial Group Inc,0,-200,0,-8.49K,CLOSE,0%
302491303,FMC,FMC Corp,100,-500,1.72K,-8.61K,-83.3%,<.01%
46269C102,IRDM,Iridium Communications Inc,0,-500,0,-8.69K,CLOSE,0%
74366E102,PTGX,Protagonist Therapeutics Inc,0,-100,0,-8.73K,CLOSE,0%
91680M107,UPST,Upstart Holdings Inc,0,-200,0,-8.75K,CLOSE,0%
56418H100,MAN,ManpowerGroup Inc,0,-300,0,-8.92K,CLOSE,0%
000899104,ADMA,ADMA Biologics Inc,0,-500,0,-9.12K,CLOSE,0%
457730109,INSP,Inspire Medical Systems Inc,0,-100,0,-9.22K,CLOSE,0%
465741106,ITRI,Itron Inc,0,-100,0,-9.29K,CLOSE,0%
192576106,COHU,Cohu Inc,0,-400,0,-9.31K,CLOSE,0%
379378201,GNL,Global Net Lease Inc,0,-1100,0,-9.46K,CLOSE,0%
45774W108,IIIN,Insteel Industries Inc,0,-300,0,-9.5K,CLOSE,0%
85914M107,STEP,StepStone Group Inc,100,-200,4.77K,-9.54K,-66.7%,<.01%
69007J304,OUT,Outfront Media Inc,0,-406,0,-9.79K,CLOSE,0%
985817105,YELP,Yelp Inc,100,-400,2.47K,-9.9K,-80%,<.01%
65249B109,NWSA,News Corp,194287,-400,4.84M,-9.97K,-0.2%,0.01%
00402L107,ASO,Academy Sports & Outdoors Inc,0,-200,0,-9.99K,CLOSE,0%
830940102,SKWD,Skyward Specialty Insurance Group Inc,0,-200,0,-10.22K,CLOSE,0%
74766W108,QUBT,Quantum Computing Inc,0,-1000,0,-10.26K,CLOSE,0%
78351F107,RYAN,Ryan Specialty Holdings Inc,0,-200,0,-10.33K,CLOSE,0%
64119V303,NTST,NETSTREIT Corp,0,-600,0,-10.58K,CLOSE,0%
19239V302,CCOI,Cogent Communications Holdings Inc,0,-500,0,-10.78K,CLOSE,0%
421298100,HAYW,Hayward Holdings Inc,0,-700,0,-10.81K,CLOSE,0%
95058W100,WEN,Wendy's Co/The,0,-1300,0,-10.83K,CLOSE,0%
116794108,BRKR,Bruker Corp,100,-300,3.61K,-10.84K,-75%,<.01%
163072101,CAKE,Cheesecake Factory Inc/The,100,-200,5.47K,-10.95K,-66.7%,<.01%
78440X887,SLG,SL Green Realty Corp,100,-300,3.69K,-11.08K,-75%,<.01%
71844V201,PECO,Phillips Edison & Co Inc,1300,-300,48.65K,-11.23K,-18.8%,<.01%
48666K109,KBH,KB Home,0,-200,0,-11.28K,CLOSE,0%
203607106,CBU,Community Financial System Inc,0,-200,0,-11.49K,CLOSE,0%
20451Q104,CODI,Compass Diversified Holdings,0,-2400,0,-11.52K,CLOSE,0%
600544100,MLKN,MillerKnoll Inc,100,-800,1.45K,-11.57K,-88.9%,<.01%
17243V102,CNK,Cinemark Holdings Inc,0,-500,0,-11.62K,CLOSE,0%
30040P103,EVTC,EVERTEC Inc,0,-400,0,-11.64K,CLOSE,0%
43283X105,HGV,Hilton Grand Vacations Inc,100,-300,3.91K,-11.74K,-75%,<.01%
896288107,TNET,TriNet Group Inc,0,-200,0,-11.83K,CLOSE,0%
98423F109,XMTR,Xometry Inc,0,-200,0,-11.89K,CLOSE,0%
10316T104,BOX,Box Inc,0,-400,0,-11.96K,CLOSE,0%
25960P109,DEI,Douglas Emmett Inc,0,-1100,0,-12.09K,CLOSE,0%
89377M109,TMDX,TransMedics Group Inc,0,-100,0,-12.16K,CLOSE,0%
356390104,FRHC,Freedom Holding Corp/NV,0,-100,0,-12.17K,CLOSE,0%
358039105,FRPT,Freshpet Inc,0,-200,0,-12.19K,CLOSE,0%
50050N103,KTB,Kontoor Brands Inc,0,-200,0,-12.22K,CLOSE,0%
258278100,DORM,Dorman Products Inc,0,-100,0,-12.32K,CLOSE,0%
20464U100,COMP,Compass Inc,200,-1700,1.46K,-12.43K,-89.5%,<.01%
13765N107,CNNE,Cannae Holdings Inc,300,-1100,3.41K,-12.51K,-78.6%,<.01%
82452J109,FOUR,Shift4 Payments Inc,0,-200,0,-12.59K,CLOSE,0%
92645B103,VCTR,Victory Capital Holdings Inc,0,-200,0,-12.62K,CLOSE,0%
03783C100,APPF,Appfolio Inc,20,-80,3.16K,-12.62K,-80%,<.01%
88080T104,WULF,Terawulf Inc,0,-1100,0,-12.64K,CLOSE,0%
81730H109,S,SentinelOne Inc,500,-1000,6.44K,-12.88K,-66.7%,<.01%
826919102,SLAB,Silicon Laboratories Inc,0,-100,0,-13.07K,CLOSE,0%
70932M107,PFSI,PennyMac Financial Services Inc,0,-100,0,-13.18K,CLOSE,0%
64031N108,NNI,Nelnet Inc,0,-100,0,-13.3K,CLOSE,0%
06652K103,BKU,BankUnited Inc,0,-300,0,-13.37K,CLOSE,0%
53190C102,LTH,Life Time Group Holdings Inc,100,-500,2.69K,-13.47K,-83.3%,<.01%
05969A105,TBBK,Bancorp Inc/The,0,-200,0,-13.5K,CLOSE,0%
50060P106,KOP,Koppers Holdings Inc,0,-500,0,-13.54K,CLOSE,0%
87901J105,TGNA,TEGNA Inc,0,-700,0,-13.59K,CLOSE,0%
013091103,ACI,Albertsons Cos Inc,100,-800,1.7K,-13.63K,-88.9%,<.01%
02376R102,AAL,American Airlines Group Inc,0,-900,0,-13.8K,CLOSE,0%
320209109,FFBC,First Financial Bancorp,100,-500,2.79K,-13.94K,-83.3%,<.01%
829933100,SIRI,Sirius XM Holdings Inc,0,-700,0,-14K,CLOSE,0%
92686J106,VKTX,Viking Therapeutics Inc,0,-400,0,-14.07K,CLOSE,0%
G61188127,LBTYK,Liberty Global Ltd,300,-1200,3.52K,-14.08K,-80%,<.01%
M6191J100,FROG,JFrog Ltd,100,-300,4.69K,-14.08K,-75%,<.01%
224441105,CXT,Crane NXT Co,0,-300,0,-14.12K,CLOSE,0%
52567D107,LMND,Lemonade Inc,0,-200,0,-14.24K,CLOSE,0%
44930G107,ICUI,ICU Medical Inc,0,-100,0,-14.27K,CLOSE,0%
515098101,LSTR,Landstar System Inc,0,-100,0,-14.37K,CLOSE,0%
68571X301,ORC,Orchid Island Capital Inc,0,-2000,0,-14.4K,CLOSE,0%
85571B105,STWD,Starwood Property Trust Inc,0,-800,0,-14.41K,CLOSE,0%
963320106,WHR,Whirlpool Corp,0,-200,0,-14.43K,CLOSE,0%
871332102,SLVM,Sylvamo Corp,0,-300,0,-14.45K,CLOSE,0%
530307107,LBRDA,Liberty Broadband Corp,0,-300,0,-14.48K,CLOSE,0%
74267C106,PRA,ProAssurance Corp,0,-600,0,-14.5K,CLOSE,0%
P73684113,OSW,OneSpaWorld Holdings Ltd,0,-700,0,-14.52K,CLOSE,0%
G65163100,JOBY,Joby Aviation Inc,0,-1100,0,-14.52K,CLOSE,0%
00090Q103,ADT,ADT Inc,0,-1800,0,-14.53K,CLOSE,0%
92047W101,VVV,Valvoline Inc,0,-500,0,-14.53K,CLOSE,0%
52110M109,LAZ,Lazard Inc,0,-300,0,-14.57K,CLOSE,0%
11135E203,BNL,Broadstone Net Lease Inc,100,-800,1.83K,-14.62K,-88.9%,<.01%
71385M107,PRM,Perimeter Solutions Inc,100,-600,2.44K,-14.65K,-85.7%,<.01%
729132100,PLXS,Plexus Corp,0,-100,0,-14.7K,CLOSE,0%
85254J102,STAG,STAG Industrial Inc,0,-400,0,-14.7K,CLOSE,0%
910340108,UFCS,United Fire Group Inc,100,-400,3.71K,-14.82K,-80%,<.01%
984017103,XHR,Xenia Hotels & Resorts Inc,200,-1000,2.97K,-14.83K,-83.3%,<.01%
60471A101,MIR,Mirion Technologies Inc,100,-800,1.86K,-14.87K,-88.9%,<.01%
50216C108,LYTS,LSI Industries Inc,100,-800,1.86K,-14.88K,-88.9%,<.01%
320817109,FRME,First Merchants Corp,0,-400,0,-14.99K,CLOSE,0%
084680107,BBT,Beacon Financial Corp,100,-500,3K,-15K,-83.3%,<.01%
69366J200,PTCT,PTC Therapeutics Inc,0,-200,0,-15.19K,CLOSE,0%
867892101,SHO,Sunstone Hotel Investors Inc,0,-1700,0,-15.2K,CLOSE,0%
G8192H106,SPNT,SiriusPoint Ltd,0,-700,0,-15.32K,CLOSE,0%
78574H104,SOC,Sable Offshore Corp,0,-1700,0,-15.33K,CLOSE,0%
126349109,CSGS,CSG Systems International Inc,0,-200,0,-15.34K,CLOSE,0%
53947R105,LOAR,Loar Holdings Inc,642,-271,36.78K,-15.53K,-29.7%,<.01%
34964C106,FBIN,Fortune Brands Innovations Inc,100,-400,3.9K,-15.59K,-80%,<.01%
45826H109,ITGR,Integer Holdings Corp,0,-200,0,-15.69K,CLOSE,0%
00182C103,ANIP,ANI Pharmaceuticals Inc,0,-200,0,-15.79K,CLOSE,0%
374689107,ROCK,Gibraltar Industries Inc,100,-400,3.99K,-15.95K,-80%,<.01%
405024100,HAE,Haemonetics Corp,0,-200,0,-16.03K,CLOSE,0%
86272C103,STRA,Strategic Education Inc,0,-200,0,-16.04K,CLOSE,0%
829073105,SSD,Simpson Manufacturing Co Inc,0,-100,0,-16.15K,CLOSE,0%
819047101,SHAK,Shake Shack Inc,0,-200,0,-16.23K,CLOSE,0%
629209305,NMIH,NMI Holdings Inc,0,-400,0,-16.32K,CLOSE,0%
513847103,MZTI,Marzetti Company/The,0,-100,0,-16.44K,CLOSE,0%
12008R107,BLDR,Builders Firstsource Inc,25303,-200,2.08M,-16.47K,-0.8%,<.01%
318672706,FBP,First BanCorp/Puerto Rico,0,-800,0,-16.58K,CLOSE,0%
750940108,RAL,Ralliant Corp,100,-400,4.16K,-16.64K,-80%,<.01%
30226D106,EXTR,Extreme Networks Inc,0,-1000,0,-16.65K,CLOSE,0%
875465106,SKT,Tanger Inc,0,-500,0,-16.68K,CLOSE,0%
69343T107,PJT,PJT Partners Inc,0,-100,0,-16.72K,CLOSE,0%
011311107,ALG,Alamo Group Inc,0,-100,0,-16.79K,CLOSE,0%
76118Y104,REZI,Resideo Technologies Inc,200,-500,6.74K,-16.86K,-71.4%,<.01%
025537101,AEP,American Electric Power Co.,7398,-130,969.73K,-17.04K,-1.7%,<.01%
01748X102,ALGT,Allegiant Travel Co,0,-200,0,-17.05K,CLOSE,0%
05465C100,AX,Axos Financial Inc,0,-200,0,-17.23K,CLOSE,0%
687793109,OSCR,Oscar Health Inc,0,-1200,0,-17.24K,CLOSE,0%
98139A105,WK,Workiva Inc,0,-200,0,-17.25K,CLOSE,0%
447462102,HURN,Huron Consulting Group Inc,0,-100,0,-17.29K,CLOSE,0%
939653101,ELME,Elme Communities,0,-1000,0,-17.4K,CLOSE,0%
441593100,HLI,Houlihan Lokey Inc,0,-100,0,-17.42K,CLOSE,0%
518613203,LAUR,Laureate Education Inc,200,-500,6.97K,-17.42K,-71.4%,<.01%
835495102,SON,Sonoco Products Co,0,-400,0,-17.46K,CLOSE,0%
810186106,SMG,Scotts Miracle-Gro Co/The,0,-300,0,-17.5K,CLOSE,0%
G8060N102,ST,Sensata Technologies Holding PLC,100,-500,3.52K,-17.61K,-83.3%,<.01%
450056106,IRTC,IRhythm Holdings Inc,0,-100,0,-17.74K,CLOSE,0%
05464T104,AXSM,Axsome Therapeutics Inc,0,-100,0,-18.26K,CLOSE,0%
24906P109,XRAY,DENTSPLY SIRONA Inc,0,-1600,0,-18.29K,CLOSE,0%
98980F104,GTM,ZoomInfo Technologies Inc,0,-1800,0,-18.31K,CLOSE,0%
86771W105,RUN,Sunrun Inc,0,-1000,0,-18.4K,CLOSE,0%
83001C108,FUN,Six Flags Entertainment Corp,0,-1200,0,-18.41K,CLOSE,0%
834203309,SLNO,Soleno Therapeutics Inc,0,-400,0,-18.52K,CLOSE,0%
01626W101,ALIT,Alight Inc,0,-9500,0,-18.52K,CLOSE,0%
98983L108,ZWS,Zurn Elkay Water Solutions Corp,0,-400,0,-18.6K,CLOSE,0%
00404A109,ACHC,Acadia Healthcare Co Inc,100,-800,2.34K,-18.71K,-88.9%,<.01%
53220K504,LGND,Ligand Pharmaceuticals Inc,0,-100,0,-18.91K,CLOSE,0%
047649108,ATKR,Atkore Inc,0,-300,0,-18.98K,CLOSE,0%
861896108,SNEX,StoneX Group Inc,0,-200,0,-19.03K,CLOSE,0%
169905106,CHH,Choice Hotels International Inc,0,-200,0,-19.05K,CLOSE,0%
64115T104,NTCT,NetScout Systems Inc,100,-600,3.18K,-19.07K,-85.7%,<.01%
353514102,FELE,Franklin Electric Co Inc,0,-200,0,-19.11K,CLOSE,0%
004498101,ACIW,ACI Worldwide Inc,0,-400,0,-19.12K,CLOSE,0%
872657101,TPG,TPG Inc,0,-300,0,-19.15K,CLOSE,0%
141788109,CARG,Cargurus Inc,0,-500,0,-19.18K,CLOSE,0%
03064D108,COLD,Americold Realty Trust Inc,0,-1500,0,-19.29K,CLOSE,0%
378973507,GSAT,Globalstar Inc,40,-300,2.66K,-19.93K,-88.2%,<.01%
693656100,PVH,PVH Corp,0,-300,0,-20.11K,CLOSE,0%
760281204,RBCAA,Republic Bancorp Inc/KY,0,-300,0,-20.7K,CLOSE,0%
30214U102,EXPO,Exponent Inc,0,-300,0,-20.84K,CLOSE,0%
88322Q108,TGTX,TG Therapeutics Inc,0,-700,0,-20.87K,CLOSE,0%
09073M104,TECH,Bio-Techne Corp,100,-400,5.23K,-20.9K,-80%,<.01%
23355L106,DXC,DXC Technology Co,200,-1700,2.51K,-21.37K,-89.5%,<.01%
07831C103,BRBR,BellRing Brands Inc,0,-800,0,-21.38K,CLOSE,0%
854231107,SXI,Standex International Corp,0,-100,0,-21.73K,CLOSE,0%
55405W104,MYRG,MYR Group Inc,0,-100,0,-21.85K,CLOSE,0%
497266106,KEX,Kirby Corp,0,-200,0,-22.04K,CLOSE,0%
171757206,CDTX,Cidara Therapeutics Inc,0,-100,0,-22.09K,CLOSE,0%
062540109,BOH,Bank of Hawaii Corp,100,-300,7.42K,-22.27K,-75%,<.01%
090572207,BIO,Bio-Rad Laboratories Inc,20,-80,5.58K,-22.3K,-80%,<.01%
200525103,CBSH,Commerce Bancshares Inc/MO,0,-430,0,-22.51K,CLOSE,0%
896522109,TRN,Trinity Industries Inc,100,-700,3.22K,-22.53K,-87.5%,<.01%
298736109,EEFT,Euronet Worldwide Inc,0,-300,0,-22.83K,CLOSE,0%
483007704,KALU,Kaiser Aluminum Corp,0,-200,0,-22.97K,CLOSE,0%
78573L106,SBRA,Sabra Health Care REIT Inc,400,-1200,7.69K,-23.08K,-75%,<.01%
440327104,HMN,Horace Mann Educators Corp,0,-500,0,-23.09K,CLOSE,0%
043436104,ABG,Asbury Automotive Group Inc,0,-100,0,-23.25K,CLOSE,0%
929042109,VNO,Vornado Realty Trust,0,-700,0,-23.3K,CLOSE,0%
48282T104,KAI,Kadant Inc,20,-80,5.85K,-23.39K,-80%,<.01%
354613101,BEN,Franklin Resources Inc,100,-1000,2.36K,-23.62K,-90.9%,<.01%
G97822103,PRGO,Perrigo Co PLC,200,-2200,2.15K,-23.63K,-91.7%,<.01%
172755100,CRUS,Cirrus Logic Inc,0,-200,0,-23.7K,CLOSE,0%
896095106,TCBK,TriCo Bancshares,100,-500,4.75K,-23.77K,-83.3%,<.01%
29977A105,EVR,Evercore Inc,20,-80,5.97K,-23.88K,-80%,<.01%
00191U102,ASGN,ASGN Inc,0,-500,0,-24.09K,CLOSE,0%
82900L102,SMPL,Simply Good Foods Co/The,0,-1200,0,-24.1K,CLOSE,0%
50189K103,LCII,LCI Industries,0,-200,0,-24.27K,CLOSE,0%
73278L105,POOL,Pool Corp,240,-120,48.56K,-24.28K,-33.3%,<.01%
741511109,PSMT,PriceSmart Inc,0,-200,0,-24.53K,CLOSE,0%
57686G105,MATX,Matson Inc,0,-200,0,-24.71K,CLOSE,0%
576690101,MTRN,Materion Corp,0,-200,0,-24.86K,CLOSE,0%
90400D108,RARE,Ultragenyx Pharmaceutical Inc,100,-1200,2.1K,-25.14K,-92.3%,<.01%
866674104,SUI,Sun Communities Inc,73103,-200,9.21M,-25.19K,-0.3%,0.02%
81211K100,SEE,Sealed Air Corp,100,-600,4.21K,-25.23K,-85.7%,<.01%
18452B209,CLSK,Cleanspark Inc,0,-2500,0,-25.3K,CLOSE,0%
051774107,AUR,Aurora Innovation Inc,0,-6600,0,-25.34K,CLOSE,0%
830830105,SKY,Champion Homes Inc,0,-300,0,-25.35K,CLOSE,0%
42222N103,HSTM,HealthStream Inc,0,-1100,0,-25.38K,CLOSE,0%
770323103,RHI,Robert Half Inc,100,-1000,2.54K,-25.4K,-90.9%,<.01%
671044105,OSIS,OSI Systems Inc,0,-100,0,-25.51K,CLOSE,0%
55825T103,MSGS,Madison Square Garden Sports Corp,0,-100,0,-25.86K,CLOSE,0%
45780R101,IBP,Installed Building Products Inc,0,-100,0,-25.94K,CLOSE,0%
130788102,CWT,California Water Service Group,0,-600,0,-26K,CLOSE,0%
398905109,GPI,Group 1 Automotive Inc,20,-80,6.61K,-26.45K,-80%,<.01%
13100M509,CALX,Calix Inc,0,-500,0,-26.46K,CLOSE,0%
343498101,FLO,Flowers Foods Inc,100,-3300,815,-26.89K,-97.1%,<.01%
046433108,ATRO,Astronics Corp,0,-500,0,-27.12K,CLOSE,0%
88224Q107,TCBI,Texas Capital Bancshares Inc,0,-300,0,-27.16K,CLOSE,0%
624758108,MWA,Mueller Water Products Inc,100,-1000,2.75K,-27.49K,-90.9%,<.01%
06417N103,OZK,Bank OZK,100,-600,4.59K,-27.53K,-85.7%,<.01%
45378A106,IRT,Independence Realty Trust Inc,0,-1600,0,-27.97K,CLOSE,0%
891092108,TTC,Toro Co/The,100,-300,9.34K,-28.03K,-75%,<.01%
338307101,FIVN,Five9 Inc,0,-1400,0,-28.07K,CLOSE,0%
488401100,KMPR,Kemper Corp,0,-700,0,-28.38K,CLOSE,0%
750491102,RDNT,RadNet Inc,0,-400,0,-28.54K,CLOSE,0%
404609109,HCKT,Hackett Group Inc/The,300,-2200,3.9K,-28.62K,-88%,<.01%
81768T108,SFBS,ServisFirst Bancshares Inc,0,-400,0,-28.72K,CLOSE,0%
27627N105,EBC,Eastern Bankshares Inc,400,-1500,7.82K,-29.34K,-78.9%,<.01%
126402106,CSW,CSW Industrials Inc,0,-100,0,-29.35K,CLOSE,0%
596278101,MIDD,Middleby Corp/The,0,-200,0,-29.73K,CLOSE,0%
029899101,AWR,American States Water Co,200,-400,15.12K,-30.25K,-66.7%,<.01%
700658107,PRK,Park National Corp,0,-200,0,-30.44K,CLOSE,0%
339750101,FND,Floor & Decor Holdings Inc,200,-600,10.16K,-30.48K,-75%,<.01%
747619104,NX,Quanex Building Products Corp,100,-1700,1.8K,-30.55K,-94.4%,<.01%
918204108,VFC,VF Corp,100,-1800,1.7K,-30.58K,-94.7%,<.01%
376536108,GOOD,Gladstone Commercial Corp,100,-2700,1.14K,-30.86K,-96.4%,<.01%
00737L103,CVSA,Adtalem Global Education Inc,0,-300,0,-31.04K,CLOSE,0%
29357K103,ENVA,Enova International Inc,0,-200,0,-31.44K,CLOSE,0%
731068102,PII,Polaris Inc,0,-500,0,-31.62K,CLOSE,0%
45826J105,NTLA,Intellia Therapeutics Inc,200,-2500,2.56K,-32.05K,-92.6%,<.01%
35243J101,FBRT,Franklin BSP Realty Trust Inc,300,-3800,2.55K,-32.26K,-92.7%,<.01%
32020R109,FFIN,First Financial Bankshares Inc,100,-1100,2.94K,-32.4K,-91.7%,<.01%
86333M108,LRN,Stride Inc,0,-500,0,-32.47K,CLOSE,0%
88034P109,TME,Tencent Music Entertainment Group,156900,-3500,1.46M,-32.48K,-2.2%,<.01%
21044C107,ROAD,Construction Partners Inc,0,-300,0,-32.56K,CLOSE,0%
836100107,SOUN,SoundHound AI Inc,0,-3300,0,-32.9K,CLOSE,0%
127055101,CBT,Cabot Corp,0,-500,0,-33.14K,CLOSE,0%
29415C101,EOSE,Eos Energy Enterprises Inc,0,-2900,0,-33.23K,CLOSE,0%
577081102,MAT,Mattel Inc,600,-2300,8.72K,-33.42K,-79.3%,<.01%
743606105,PB,Prosperity Bancshares Inc,100,-500,6.72K,-33.59K,-83.3%,<.01%
683712103,OPEN,Opendoor Technologies Inc,0,-5800,0,-33.81K,CLOSE,0%
268158201,DVAX,Dynavax Technologies Corp,0,-2200,0,-33.84K,CLOSE,0%
03945R102,ACHR,Archer Aviation Inc,0,-4500,0,-33.84K,CLOSE,0%
377322102,GKOS,Glaukos Corp,0,-300,0,-33.87K,CLOSE,0%
724078100,PIPR,Piper Sandler Cos,0,-100,0,-33.97K,CLOSE,0%
29355A107,ENPH,Enphase Energy Inc,200,-900,7.56K,-34.03K,-81.8%,<.01%
26210C104,DBX,Dropbox Inc,200,-1500,4.54K,-34.08K,-88.2%,<.01%
227046109,CROX,Crocs Inc,0,-400,0,-34.21K,CLOSE,0%
136069101,CM,Canadian Imperial Bank of Commerce,25279,-362,2.39M,-34.25K,-1.4%,<.01%
87305R109,TTMI,TTM Technologies Inc,0,-500,0,-34.5K,CLOSE,0%
388689101,GPK,Graphic Packaging Holding Co,0,-2300,0,-34.64K,CLOSE,0%
453204109,PI,Impinj Inc,0,-200,0,-34.8K,CLOSE,0%
827048109,SLGN,Silgan Holdings Inc,100,-900,3.88K,-34.92K,-90%,<.01%
858586100,SCL,Stepan Co,200,-700,10K,-34.99K,-77.8%,<.01%
04208T108,AHH,AH Realty Trust Inc,400,-6400,2.2K,-35.2K,-94.1%,<.01%
894164102,TNL,Travel Plus Leisure Co,0,-500,0,-35.27K,CLOSE,0%
82982T106,SITM,SiTime Corp,0,-100,0,-35.32K,CLOSE,0%
767292105,RIOT,Riot Platforms Inc,0,-2800,0,-35.48K,CLOSE,0%
884903808,TRI,Thomson Reuters Corp (CA),291,-394,26.22K,-35.5K,-57.5%,<.01%
36317J209,GLXY,Galaxy Digital Inc,0,-1600,0,-35.78K,CLOSE,0%
05352A100,AVTR,Avantor Inc,900,-4600,7.06K,-36.06K,-83.6%,<.01%
69932A204,PSKY,Paramount Skydance Corp,0,-2696,0,-36.13K,CLOSE,0%
489170100,KMT,Kennametal Inc,100,-1000,3.61K,-36.13K,-90.9%,<.01%
57060D108,MKTX,MarketAxess Holdings Inc,0,-200,0,-36.25K,CLOSE,0%
004239109,AKR,Acadia Realty Trust,200,-1900,3.82K,-36.33K,-90.5%,<.01%
21874A106,CORZ,Core Scientific Inc,0,-2500,0,-36.4K,CLOSE,0%
90278Q108,UFPI,UFP Industries Inc,0,-400,0,-36.42K,CLOSE,0%
302081104,EXLS,ExlService Holdings Inc,100,-1200,3.04K,-36.54K,-92.3%,<.01%
12763L105,CDRE,Cadre Holdings Inc,300,-1200,9.2K,-36.82K,-80%,<.01%
17253J106,CIFR,Cipher Mining Inc,0,-2500,0,-36.9K,CLOSE,0%
74112D101,PBH,Prestige Consumer Healthcare Inc,0,-600,0,-37.01K,CLOSE,0%
453836108,INDB,Independent Bank Corp,100,-500,7.52K,-37.6K,-83.3%,<.01%
76655K103,RGTI,Rigetti Computing Inc,100,-2700,1.4K,-37.91K,-96.4%,<.01%
000360206,AAON,AAON Inc,0,-500,0,-38.12K,CLOSE,0%
126501105,CTS,CTS Corp,100,-800,4.78K,-38.21K,-88.9%,<.01%
218352102,CORT,Corcept Therapeutics Inc,0,-1100,0,-38.28K,CLOSE,0%
222795502,CUZ,Cousins Properties Inc,100,-1700,2.26K,-38.37K,-94.4%,<.01%
816850101,SMTC,Semtech Corp,100,-500,7.69K,-38.45K,-83.3%,<.01%
904708104,UNF,UniFirst Corp/MA,0,-200,0,-38.58K,CLOSE,0%
530307305,LBRDK,Liberty Broadband Corp,0,-800,0,-38.88K,CLOSE,0%
G01767105,ALKS,Alkermes PLC,100,-1100,3.54K,-38.9K,-91.7%,<.01%
85423L103,SARO,StandardAero Inc,3510,-1508,90.66K,-38.95K,-30.1%,<.01%
88162G103,TTEK,Tetra Tech Inc,300,-1300,9.04K,-39.16K,-81.2%,<.01%
093671105,HRB,H&R Block Inc,0,-900,0,-39.22K,CLOSE,0%
971378104,WSC,WillScot Holdings Corp,0,-2100,0,-39.54K,CLOSE,0%
91347P105,OLED,Universal Display Corp.,19948,-434,1.83M,-39.78K,-2.1%,<.01%
05368V106,AVNT,Avient Corp,100,-1100,3.63K,-39.93K,-91.7%,<.01%
516544103,LNTH,Lantheus Holdings Inc,0,-600,0,-39.93K,CLOSE,0%
N14506104,ESTC,Elastic NV,100,-800,5K,-39.99K,-88.9%,<.01%
607828100,MOD,Modine Manufacturing Co,0,-300,0,-40.05K,CLOSE,0%
974155103,WING,Wingstop Inc,40,-260,6.2K,-40.29K,-86.7%,<.01%
92511U102,VRRM,Verra Mobility Corp,0,-1800,0,-40.34K,CLOSE,0%
124805102,CBZ,CBIZ Inc,0,-800,0,-40.36K,CLOSE,0%
459044103,IBOC,International Bancshares Corp,100,-600,6.73K,-40.37K,-85.7%,<.01%
109194100,BFAM,Bright Horizons Family Solutions Inc,0,-400,0,-40.56K,CLOSE,0%
98420N105,XENE,Xenon Pharmaceuticals Inc,100,-700,5.82K,-40.7K,-87.5%,<.01%
27616P301,DEA,Easterly Government Properties Inc,200,-1900,4.29K,-40.72K,-90.5%,<.01%
700517105,PK,Park Hotels & Resorts Inc,1400,-3900,14.74K,-41.07K,-73.6%,<.01%
885160101,THO,Thor Industries Inc,0,-400,0,-41.07K,CLOSE,0%
G9618E107,WTM,White Mountains Insurance Group Ltd,0,-20,0,-41.56K,CLOSE,0%
580589109,MGRC,McGrath RentCorp,0,-400,0,-41.97K,CLOSE,0%
292765104,EPAC,Enerpac Tool Group Corp,0,-1100,0,-42.06K,CLOSE,0%
44812J104,HUT,Hut 8 Corp,200,-900,9.38K,-42.22K,-81.8%,<.01%
42226K105,HR,Healthcare Realty Trust Inc,100,-2500,1.7K,-42.47K,-96.2%,<.01%
928881101,VNT,Vontier Corp,100,-1200,3.55K,-42.56K,-92.3%,<.01%
