CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
29275Y102,ENS,ENERSYS,0,-30966,0,-4.54M,CLOSE,0%
431636109,HLMN,HILLMAN SOLUTIONS CORP,1761363,-552832,14.65M,-4.6M,-23.9%,0.03%
26740W109,QBTS,D-WAVE QUANTUM INC,186262,-319499,2.69M,-4.61M,-63.2%,<.01%
36315X101,GLPG,GALAPAGOS NV,332125,-154084,9.96M,-4.62M,-31.7%,0.02%
29530P102,ERIE,ERIE INDTY CO,0,-16168,0,-4.63M,CLOSE,0%
14843C105,CSTL,CASTLE BIOSCIENCES INC,0,-119458,0,-4.65M,CLOSE,0%
92276F100,VTR,VENTAS INC,119441,-56893,9.77M,-4.65M,-32.3%,0.02%
G2130T108,CCCX,CHURCHILL CAP CORP X,0,-300000,0,-4.68M,CLOSE,0%
92511U102,VRRM,VERRA MOBILITY CORP,0,-209100,0,-4.69M,CLOSE,0%
302520101,FNB,F N B CORP,0,-275484,0,-4.71M,CLOSE,0%
G0084W101,ADNT,ADIENT PLC,0,-245809,0,-4.71M,CLOSE,0%
633707104,NBHC,NATIONAL BK HLDGS CORP,0,-124436,0,-4.73M,CLOSE,0%
12618T105,CRAI,CRA INTL INC,63927,-29476,10.35M,-4.77M,-31.6%,0.02%
314211103,FHI,FEDERATED HERMES INC,0,-91660,0,-4.77M,CLOSE,0%
98422E103,XERS,XERIS BIOPHARMA HOLDINGS INC,0,-608080,0,-4.77M,CLOSE,0%
141788109,CARG,CARGURUS INC,124641,-142102,4.24M,-4.84M,-53.3%,<.01%
18452BAC4,CLSK,CLEANSPARK INC,16470000,-5000000,16.09M,-4.89M,-23.3%,0.03%
222070203,COTY,COTY INC,0,-1591486,0,-4.9M,CLOSE,0%
M7S64L123,PGY,PAGAYA TECHNOLOGIES LTD,552004,-423083,6.43M,-4.93M,-43.4%,0.01%
690469101,OVID,OVID THERAPEUTICS INC,1320610,-2230519,2.93M,-4.95M,-62.8%,<.01%
86562M209,SMFG,SUMITOMO MITSUI FIN GRP INC,159100,-251366,3.14M,-4.96M,-61.2%,<.01%
66981J102,MNSO,MINISO GROUP HLDG LTD,544963,-308007,8.83M,-4.99M,-36.1%,0.02%
784730103,SSRM,SSR MINING IN,1211864,-169924,35.64M,-5M,-12.3%,0.06%
52476L109,LGN,LEGENCE CORP,0,-117240,0,-5.05M,CLOSE,0%
26210CAD6,DBX,DROPBOX INC,0,-5000000,0,-5.05M,CLOSE,0%
30040P103,EVTC,EVERTEC INC,0,-174044,0,-5.06M,CLOSE,0%
465741AQ9,ITRI,ITRON INC,0,-5000000,0,-5.06M,CLOSE,0%
594972AN1,MSTR,STRATEGY INC,16500000,-5000000,16.89M,-5.12M,-23.3%,0.03%
49338L103,KEYS,KEYSIGHT TECHNOLOGIES INC,413718,-18199,116.82M,-5.14M,-4.2%,0.2%
399473206,GRPN,GROUPON INC,0,-294028,0,-5.18M,CLOSE,0%
004498101,ACIW,ACI WORLDWIDE INC,0,-108652,0,-5.19M,CLOSE,0%
015857105,AQN,ALGONQUIN POWER & UTILITIES,1006924,-852383,6.17M,-5.22M,-45.8%,0.01%
093671105,HRB,BLOCK H & R INC,0,-119858,0,-5.22M,CLOSE,0%
50077B207,KTOS,KRATOS DEFENSE & SEC SOLUTIO,0,-69150,0,-5.25M,CLOSE,0%
29605J106,ESAB,ESAB CORPORATION,44123,-54399,4.26M,-5.26M,-55.2%,<.01%
38268T103,GPRO,GOPRO INC,0,-3731069,0,-5.26M,CLOSE,0%
146229109,CRI,CARTERS INC,0,-163142,0,-5.29M,CLOSE,0%
390607109,GLDD,GREAT LAKES DREDGE & DOCK CO,30557,-313686,519.47K,-5.33M,-91.1%,<.01%
29358P101,ENSG,ENSIGN GROUP INC,8648,-26615,1.74M,-5.36M,-75.5%,<.01%
253868103,DLR,DIGITAL RLTY TR INC,0,-34900,0,-5.4M,CLOSE,0%
904311107,UAA,UNDER ARMOUR INC,305743,-919931,1.81M,-5.44M,-75.1%,<.01%
00847X104,AGIO,AGIOS PHARMACEUTICALS INC,0,-200000,0,-5.44M,CLOSE,0%
10948C107,BV,BRIGHTVIEW HLDGS INC,0,-430547,0,-5.46M,CLOSE,0%
49177J102,KVUE,KENVUE INC,461257,-318587,7.95M,-5.49M,-40.9%,0.01%
44812J104,HUT,HUT 8 CORP,0,-119993,0,-5.51M,CLOSE,0%
46625H100,JPM,JPMORGAN CHASE & CO.,0,-17103,0,-5.51M,CLOSE,0%
191098102,COKE,COCA COLA CONS INC,0,-36111,0,-5.54M,CLOSE,0%
92189F676,SMH,VANECK ETF TRUST,4498,-14502,1.72M,-5.56M,-76.3%,<.01%
398433102,GFF,GRIFFON CORP,582696,-76603,42.35M,-5.57M,-11.6%,0.07%
M3760D101,ESLT,ELBIT SYS LTD,0,-9696,0,-5.6M,CLOSE,0%
29258Y103,EXK,ENDEAVOUR SILVER CORP,209667,-603234,1.95M,-5.62M,-74.2%,<.01%
Y7542C130,STNG,SCORPIO TANKERS INC,194565,-75538,14.53M,-5.64M,-28%,0.03%
314911108,FRMI,FERMI INC,1245612,-971772,7.27M,-5.68M,-43.8%,0.01%
693656100,PVH,PVH CORPORATION,11346,-81600,791.5K,-5.69M,-87.8%,<.01%
89422GAA5,TVTX,TRAVERE THERAPEUTICS INC,0,-4000000,0,-5.7M,CLOSE,0%
98956P102,ZBH,ZIMMER BIOMET HOLDINGS INC,0,-63373,0,-5.7M,CLOSE,0%
595017302,MCHPP,MICROCHIP TECHNOLOGY INC.,145000,-100000,8.29M,-5.72M,-40.8%,0.01%
10316TAB0,BOX,BOX INC,0,-4900000,0,-5.73M,CLOSE,0%
60741F104,MBLY,MOBILEYE GLOBAL INC,2897484,-834398,19.91M,-5.73M,-22.4%,0.03%
90984P303,UCB,UNITED CMNTY BKS BLAIRSVLE G,23140,-182099,728.68K,-5.73M,-88.7%,<.01%
830879102,SKYW,SKYWEST INC,0,-57323,0,-5.76M,CLOSE,0%
197236102,COLB,COLUMBIA BKG SYS INC,365093,-210500,10.01M,-5.77M,-36.6%,0.02%
978097103,WWW,WOLVERINE WORLD WIDE INC,875507,-354678,14.29M,-5.79M,-28.8%,0.02%
20451W101,CMPS,COMPASS PATHWAYS PLC,0,-844816,0,-5.83M,CLOSE,0%
559222401,MGA,MAGNA INTL INC,0,-109413,0,-5.83M,CLOSE,0%
374689107,ROCK,GIBRALTAR INDS INC,0,-118195,0,-5.84M,CLOSE,0%
824596100,SHG,SHINHAN FINANCIAL GROUP CO L,0,-109417,0,-5.87M,CLOSE,0%
69318G106,PBF,PBF ENERGY INC,0,-218050,0,-5.91M,CLOSE,0%
49446R109,KIM,KIMCO RLTY CORP,0,-291976,0,-5.92M,CLOSE,0%
640979100,NMRA,NEUMORA THERAPEUTICS INC.,602403,-3071436,1.17M,-5.99M,-83.6%,<.01%
G29687103,AVDL,AVADEL PHARMACEUTICALS PLC,0,-279525,0,-6.02M,CLOSE,0%
92939UAP1,WEC,WEC ENERGY GROUP INC,131276000,-5000000,158.32M,-6.03M,-3.7%,0.28%
185899101,CLF,CLEVELAND-CLIFFS INC NEW,2256535,-717393,19.07M,-6.06M,-24.1%,0.03%
56585A102,MPC,MARATHON PETE CORP,0,-37457,0,-6.09M,CLOSE,0%
950915108,WRD,WERIDE INC,1872617,-753008,15.15M,-6.09M,-28.7%,0.03%
H0036K147,ADCT,ADC THERAPEUTICS SA,3382129,-1632488,12.68M,-6.12M,-32.6%,0.02%
89214P109,TOWN,TOWNEBANK PORTSMOUTH VA,0,-183490,0,-6.12M,CLOSE,0%
585464100,MLCO,MELCO RESORTS AND ENTMNT LTD,1708738,-1090299,9.71M,-6.19M,-39%,0.02%
359664109,FLGT,FULGENT GENETICS INC,0,-236954,0,-6.22M,CLOSE,0%
04206A101,ARLO,ARLO TECHNOLOGIES INC,69351,-443606,986.87K,-6.31M,-86.5%,<.01%
G491BT108,IVZ,INVESCO LTD,1603062,-260502,38.94M,-6.33M,-14%,0.07%
857477103,STT,STATE STR CORP,444270,-50116,56.23M,-6.34M,-10.1%,0.1%
69753M105,PLMR,PALOMAR HLDGS INC,148578,-53642,17.76M,-6.41M,-26.5%,0.03%
284902509,EGO,ELDORADO GOLD CORP NEW,0,-178678,0,-6.42M,CLOSE,0%
26818M108,DYN,DYNE THERAPEUTICS INC,0,-329345,0,-6.44M,CLOSE,0%
001744101,AMN,AMN HEALTHCARE SVCS INC,0,-408932,0,-6.44M,CLOSE,0%
46428Q109,SLV,ISHARES SILVER TR,113174,-94992,7.71M,-6.47M,-45.6%,0.01%
N72482206,QGEN,QIAGEN NV,0,-144023,0,-6.48M,CLOSE,0%
377322102,GKOS,GLAUKOS CORP,101340,-60256,10.91M,-6.49M,-37.3%,0.02%
68902V107,OTIS,OTIS WORLDWIDE CORP,62710,-84309,4.83M,-6.5M,-57.3%,<.01%
460146103,IP,INTERNATIONAL PAPER CO,0,-165152,0,-6.51M,CLOSE,0%
01862Q107,ALH,ALLIANCE LAUNDRY HLDGS INC,465934,-314249,9.66M,-6.52M,-40.3%,0.02%
Y1968P121,DAC,DANAOS CORPORATION,0,-69221,0,-6.52M,CLOSE,0%
52110M109,LAZ,LAZARD INC,0,-134480,0,-6.53M,CLOSE,0%
292104106,ESRT,EMPIRE ST RLTY TR INC,0,-1004215,0,-6.55M,CLOSE,0%
32020R109,FFIN,FIRST FINL BANKSHARES INC,0,-220030,0,-6.57M,CLOSE,0%
674215207,CHRD,CHORD ENERGY CORPORATION,0,-71093,0,-6.59M,CLOSE,0%
G17977110,BUR,BURFORD CAP LTD,0,-739039,0,-6.59M,CLOSE,0%
42226K105,HR,HEALTHCARE RLTY TR,19360,-388642,328.93K,-6.6M,-95.3%,<.01%
89422G107,TVTX,TRAVERE THERAPEUTICS INC,0,-173383,0,-6.62M,CLOSE,0%
21874A106,CORZ,CORE SCIENTIFIC INC NEW,689464,-444795,10.31M,-6.65M,-39.2%,0.02%
300426103,ECG,EVERUS CONSTR GROUP,23776,-56528,2.81M,-6.67M,-70.4%,<.01%
G06973112,AUGO,AURA MINERALS INC,11530,-81827,940.85K,-6.68M,-87.6%,<.01%
12572Q105,CME,CME GROUP INC,90000,-22620,26.58M,-6.68M,-20.1%,0.05%
81180WBL4,STX,SEAGATE HDD CAYMAN,0,-2000000,0,-6.72M,CLOSE,0%
366505105,GTX,GARRETT MOTION INC,0,-388022,0,-6.76M,CLOSE,0%
67059NAK4,NTNX,NUTANIX INC,0,-7000000,0,-6.77M,CLOSE,0%
890260839,TNXP,TONIX PHARMACEUTICALS HLDG C,125414,-494619,1.72M,-6.8M,-79.8%,<.01%
42330P107,HLX,HELIX ENERGY SOLUTIONS GRP I,0,-1089044,0,-6.83M,CLOSE,0%
859241101,STRL,STERLING INFRASTRUCTURE INC,0,-22387,0,-6.86M,CLOSE,0%
70202L102,PSN,PARSONS CORP DEL,128187,-127011,6.94M,-6.88M,-49.8%,0.01%
88322Q108,TGTX,TG THERAPEUTICS INC,0,-231358,0,-6.9M,CLOSE,0%
29251M106,ENTA,ENANTA PHARMACEUTICALS INC,0,-438939,0,-6.92M,CLOSE,0%
75524B104,RBC,RBC BEARINGS INC,0,-15602,0,-7M,CLOSE,0%
465562106,ITUB,ITAU UNIBANCO HLDG S A,0,-978424,0,-7.01M,CLOSE,0%
204166102,CVLT,COMMVAULT SYS INC,152753,-90361,11.9M,-7.04M,-37.2%,0.02%
91823B109,UWMC,UWM HOLDINGS CORPORATION,504665,-1960987,1.83M,-7.1M,-79.5%,<.01%
25809K105,DASH,DOORDASH INC,1184839,-47280,177.9M,-7.1M,-3.8%,0.31%
045396207,ASMB,ASSEMBLY BIOSCIENCES INC,344105,-256504,9.55M,-7.12M,-42.7%,0.02%
947002101,WLTH,WEALTHFRONT CORP,0,-524165,0,-7.12M,CLOSE,0%
68235P108,OGS,ONE GAS INC,146802,-82938,12.64M,-7.14M,-36.1%,0.02%
169905106,CHH,CHOICE HOTELS INTL INC,0,-76224,0,-7.26M,CLOSE,0%
707569109,PENN,PENN ENTERTAINMENT INC,242880,-484132,3.65M,-7.28M,-66.6%,<.01%
296315104,ESE,ESCO TECHNOLOGIES INC,4509,-26106,1.27M,-7.35M,-85.3%,<.01%
336433107,FSLR,FIRST SOLAR INC,0,-28221,0,-7.37M,CLOSE,0%
03957W106,AROC,ARCHROCK INC,0,-284762,0,-7.41M,CLOSE,0%
501812AB7,LCII,LCI INDS,0,-7500000,0,-7.41M,CLOSE,0%
03213A104,AMPL,AMPLITUDE INC,2411300,-1087394,16.45M,-7.42M,-31.1%,0.03%
644535106,NGD,NEW GOLD INC CDA,0,-854061,0,-7.44M,CLOSE,0%
749527107,REVG,REV GROUP INC,0,-122645,0,-7.46M,CLOSE,0%
G52694109,KNSA,KINIKSA PHARMACEUTICALS INTL,640958,-156179,30.86M,-7.52M,-19.6%,0.05%
48241A105,KB,KB FINL GROUP INC,0,-88743,0,-7.64M,CLOSE,0%
828730200,SFNC,SIMMONS 1ST NATL CORP,0,-405699,0,-7.65M,CLOSE,0%
92337C203,VSTM,VERASTEM INC,0,-995026,0,-7.68M,CLOSE,0%
78409V104,SPGI,S&P GLOBAL INC,0,-14822,0,-7.75M,CLOSE,0%
450913108,IAG,IAMGOLD CORP,1113352,-413847,20.93M,-7.78M,-27.1%,0.04%
87161C501,SNV,SYNOVUS FINL CORP,0,-156780,0,-7.85M,CLOSE,0%
03214Q108,AMPX,AMPRIUS TECHNOLOGIES INC,27921,-465941,470.75K,-7.86M,-94.3%,<.01%
782011100,RSI,RUSH STREET INTERACTIVE INC,0,-404779,0,-7.86M,CLOSE,0%
11777Q209,BTG,B2GOLD CORP,4815787,-1737832,21.81M,-7.87M,-26.5%,0.04%
22266M104,COUR,COURSERA INC,0,-1089974,0,-8.02M,CLOSE,0%
02913V103,APEI,AMERICAN PUB ED INC,84637,-141321,4.81M,-8.04M,-62.5%,<.01%
05534B760,BCE,BCE INC,0,-337700,0,-8.06M,CLOSE,0%
303075105,FDS,FACTSET RESH SYS INC,0,-27942,0,-8.11M,CLOSE,0%
136385101,CNQ,CANADIAN NAT RES LTD,0,-239994,0,-8.13M,CLOSE,0%
56501R106,MFC,MANULIFE FINL CORP,233618,-237633,8.04M,-8.18M,-50.4%,0.01%
366651107,IT,GARTNER INC,0,-32873,0,-8.29M,CLOSE,0%
363576109,AJG,GALLAGHER ARTHUR J & CO,30880,-38507,6.69M,-8.34M,-55.5%,0.01%
98585X104,YETI,YETI HLDGS INC,0,-189489,0,-8.37M,CLOSE,0%
144285103,CRS,CARPENTER TECHNOLOGY CORP,250173,-21705,98.61M,-8.56M,-8%,0.17%
784117103,SEIC,SEI INVTS CO,8605,-110107,675.23K,-8.64M,-92.8%,<.01%
15234Q207,AXIA,CENTRAIS ELET BRAS SA,248689,-767344,2.81M,-8.66M,-75.5%,<.01%
464287465,EFA,ISHARES TR,0,-90391,0,-8.68M,CLOSE,0%
74623V103,PCT,PURECYCLE TECHNOLOGIES INC,1999724,-1672586,10.38M,-8.68M,-45.5%,0.02%
477839AB0,JBTM,JBT MAREL CORPORATION,0,-8500000,0,-8.71M,CLOSE,0%
695156109,PKG,PACKAGING CORP AMER,0,-42479,0,-8.76M,CLOSE,0%
89832Q109,TFC,TRUIST FINL CORP,0,-178783,0,-8.8M,CLOSE,0%
21217B100,CTNM,CONTINEUM THERAPEUTICS INC,84891,-674336,1.11M,-8.81M,-88.8%,<.01%
72919P202,PLUG,PLUG PWR INC,2041791,-3909347,4.61M,-8.84M,-65.7%,<.01%
670703107,NUVL,NUVALENT INC,0,-88392,0,-8.89M,CLOSE,0%
218937100,CNR,CORE NATURAL RESOURCES INC,231721,-85266,24.27M,-8.93M,-26.9%,0.04%
928254101,VIRT,VIRTU FINL INC,40709,-205248,1.79M,-9.03M,-83.4%,<.01%
918204108,VFC,V F CORP,713174,-537787,12.12M,-9.14M,-43%,0.02%
78464A698,KRE,SPDR SERIES TRUST,0,-141700,0,-9.18M,CLOSE,0%
068463108,BBSI,BARRETT BUSINESS SVCS INC,0,-253907,0,-9.19M,CLOSE,0%
98937L105,ZBIO,ZENAS BIOPHARMA INC,0,-368400,0,-9.21M,CLOSE,0%
98956A105,ZETA,ZETA GLOBAL HOLDINGS CORP,0,-452966,0,-9.22M,CLOSE,0%
78464A797,KBE,SPDR SERIES TRUST,0,-154000,0,-9.35M,CLOSE,0%
09058V103,BCRX,BIOCRYST PHARMACEUTICALS INC,0,-1213576,0,-9.47M,CLOSE,0%
35834FAB0,TE,T1 ENERGY INC,0,-7500000,0,-9.49M,CLOSE,0%
959802109,WU,WESTERN UN CO,1249261,-1088142,10.91M,-9.5M,-46.6%,0.02%
46429B309,EIDO,ISHARES TR,0,-508100,0,-9.5M,CLOSE,0%
92332V107,VTYX,VENTYX BIOSCIENCES INC,0,-1056520,0,-9.54M,CLOSE,0%
00182C103,ANIP,ANI PHARMACEUTICALS INC,0,-121211,0,-9.57M,CLOSE,0%
443628102,HBM,HUDBAY MINERALS INC,539789,-458884,11.28M,-9.59M,-45.9%,0.02%
M22465104,CHKP,CHECK POINT SOFTWARE TECH LT,0,-52180,0,-9.68M,CLOSE,0%
382550101,GT,GOODYEAR TIRE & RUBR CO,0,-1113054,0,-9.75M,CLOSE,0%
163086101,CHEF,CHEFS WHSE INC,0,-156961,0,-9.78M,CLOSE,0%
929740108,WAB,WABTEC,0,-45956,0,-9.81M,CLOSE,0%
70614W100,PTON,PELOTON INTERACTIVE INC,0,-1624579,0,-10.01M,CLOSE,0%
05379B107,AVA,AVISTA CORP,210257,-252908,8.44M,-10.15M,-54.6%,0.01%
48553T106,BZ,KANZHUN LIMITED,1267255,-761162,16.97M,-10.19M,-37.5%,0.03%
254687106,DIS,DISNEY WALT CO,0,-89842,0,-10.22M,CLOSE,0%
88031M109,TS,TENARIS S A,0,-266087,0,-10.23M,CLOSE,0%
436440101,HOLX,HOLOGIC INC,71776,-136269,5.43M,-10.3M,-65.5%,<.01%
37959E102,GL,GLOBE LIFE INC,42063,-74209,5.85M,-10.33M,-63.8%,0.01%
92343V104,VZ,VERIZON COMMUNICATIONS INC,0,-254578,0,-10.37M,CLOSE,0%
68278B107,OS,ONESTREAM INC,37775,-432990,906.6K,-10.39M,-92%,<.01%
98980F104,GTM,ZOOMINFO TECHNOLOGIES INC,0,-1026214,0,-10.44M,CLOSE,0%
989701107,ZION,ZIONS BANCORPORATION NATL AS,508125,-181157,29.28M,-10.44M,-26.3%,0.05%
759530108,RELX,RELX PLC,183596,-315588,6.09M,-10.46M,-63.2%,0.01%
51817R205,LTM,LATAM AIRLINES GROUP SA,71466,-212280,3.53M,-10.5M,-74.8%,<.01%
427096508,HTGC,HERCULES CAPITAL INC,0,-557660,0,-10.5M,CLOSE,0%
896288107,TNET,TRINET GROUP INC,574992,-289950,20.95M,-10.56M,-33.5%,0.04%
92552V100,VSAT,VIASAT INC,34090,-232083,1.56M,-10.63M,-87.2%,<.01%
831349105,SLDE,SLIDE INS HLDGS INC,0,-546358,0,-10.64M,CLOSE,0%
97717PAD6,PHPT,WISDOMTREE INC,1927000,-8073000,2.54M,-10.66M,-80.7%,<.01%
62944T105,NVR,NVR INC,2007,-1618,13.23M,-10.66M,-44.6%,0.02%
83570H108,SONO,SONOS INC,489693,-796800,6.56M,-10.68M,-61.9%,0.01%
53115L104,LBRT,LIBERTY ENERGY INC,676544,-372026,19.48M,-10.71M,-35.5%,0.03%
67098H104,OI,O-I GLASS INC,0,-726287,0,-10.72M,CLOSE,0%
89531P105,TREX,TREX INC,1367429,-294913,49.8M,-10.74M,-17.7%,0.09%
95058W100,WEN,WENDYS CO,14438,-1549485,100.34K,-10.77M,-99.1%,<.01%
37954Y830,COPX,GLOBAL X FDS,0,-150075,0,-10.77M,CLOSE,0%
90337L108,USPH,U S PHYSICAL THERAPY,241402,-143787,18.1M,-10.78M,-37.3%,0.03%
500767306,KWEB,KRANESHARES TRUST,15000,-380000,426.45K,-10.8M,-96.2%,<.01%
88642R109,TDW,TIDEWATER INC NEW,0,-214501,0,-10.83M,CLOSE,0%
127190304,CACI,CACI INTL INC,32597,-20092,17.73M,-10.93M,-38.1%,0.03%
74164M108,PRI,PRIMERICA INC,0,-42393,0,-10.95M,CLOSE,0%
04963C209,ATRC,ATRICURE INC,0,-277924,0,-10.99M,CLOSE,0%
749607107,RLI,RLI CORP,0,-171887,0,-11M,CLOSE,0%
92686J106,VKTX,VIKING THERAPEUTICS INC,0,-313492,0,-11.03M,CLOSE,0%
33733E302,FDN,FIRST TR EXCHANGE-TRADED FD,0,-41122,0,-11.07M,CLOSE,0%
147528103,CASY,CASEYS GEN STORES INC,0,-20058,0,-11.09M,CLOSE,0%
126117100,CNA,CNA FINL CORP,25139,-245623,1.15M,-11.28M,-90.7%,<.01%
G16258108,BEP,BROOKFIELD RENEWABLE ENERGY,454648,-347456,14.81M,-11.32M,-43.3%,0.03%
229663109,CUBE,CUBESMART,874666,-309228,32.06M,-11.33M,-26.1%,0.06%
31847R102,FAF,FIRST AMERN FINL CORP,102707,-190108,6.19M,-11.46M,-64.9%,0.01%
464286772,EWY,ISHARES INC,0,-118083,0,-11.48M,CLOSE,0%
536797103,LAD,LITHIA MTRS INC,0,-34687,0,-11.53M,CLOSE,0%
35104E100,FDMT,4D MOLECULAR THERAPEUTICS IN,0,-1539860,0,-11.55M,CLOSE,0%
72703X106,PL,PLANET LABS PBC,0,-591799,0,-11.67M,CLOSE,0%
436893200,HOMB,HOME BANCSHARES INC,0,-420462,0,-11.68M,CLOSE,0%
249906108,DSGX,DESCARTES SYS GROUP INC,128154,-163329,9.17M,-11.69M,-56%,0.02%
31188V100,FSLY,FASTLY INC,3150321,-404432,91.55M,-11.75M,-11.4%,0.16%
903002103,UMH,UMH PPTYS INC,191252,-816813,2.76M,-11.79M,-81%,<.01%
39874R101,GO,GROCERY OUTLET HLDG CORP,0,-1168582,0,-11.8M,CLOSE,0%
01973R101,ALSN,ALLISON TRANSMISSION HLDGS I,63752,-100882,7.46M,-11.81M,-61.3%,0.01%
682189AS4,ON,ON SEMICONDUCTOR CORP,0,-10000000,0,-11.93M,CLOSE,0%
302941109,FCN,FTI CONSULTING INC,153134,-67985,27.07M,-12.02M,-30.7%,0.05%
724479100,PBI,PITNEY BOWES INC,0,-1144850,0,-12.1M,CLOSE,0%
69370C100,PTC,PTC INC,0,-70049,0,-12.2M,CLOSE,0%
929328102,WSFS,WSFS FINL CORP,0,-222041,0,-12.27M,CLOSE,0%
82509L107,SHOP,SHOPIFY INC,0,-77032,0,-12.4M,CLOSE,0%
833445AB5,SNOW,SNOWFLAKE INC,7500000,-10528000,8.86M,-12.44M,-58.4%,0.02%
665531307,NOG,NORTHERN OIL & GAS INC,0,-579853,0,-12.45M,CLOSE,0%
89532M101,TRVI,TREVI THERAPEUTICS INC,0,-1000000,0,-12.52M,CLOSE,0%
10316T104,BOX,BOX INC,600576,-529671,14.2M,-12.52M,-46.9%,0.02%
00912X302,AL,AIR LEASE CORP,0,-195306,0,-12.54M,CLOSE,0%
92206C870,VCIT,VANGUARD SCOTTSDALE FDS,0,-150000,0,-12.56M,CLOSE,0%
60687Y109,MFG,MIZUHO FINANCIAL GROUP INC,0,-1725873,0,-12.63M,CLOSE,0%
74275K108,PCOR,PROCORE TECHNOLOGIES INC,0,-175000,0,-12.73M,CLOSE,0%
422704106,HL,HECLA MINING COMPANY,1116297,-683340,20.8M,-12.73M,-38%,0.04%
89055F103,BLD,TOPBUILD COR,3693,-36456,1.3M,-12.81M,-90.8%,<.01%
G037AX101,AMBA,AMBARELLA INC,521211,-250822,26.83M,-12.91M,-32.5%,0.05%
64828T201,RITM,RITHM CAPITAL CORP,0,-1185809,0,-12.93M,CLOSE,0%
00510N102,TIC,TIC SOLUTIONS INC,0,-1286250,0,-13M,CLOSE,0%
58155Q103,MCK,MCKESSON CORP,0,-15880,0,-13.03M,CLOSE,0%
878972108,TECX,TECTONIC THERAPEUTIC INC,68598,-423734,2.12M,-13.1M,-86.1%,<.01%
76954AAB9,RIVN,RIVIAN AUTOMOTIVE INC,14255000,-12245000,15.26M,-13.11M,-46.2%,0.03%
72352L106,PINS,PINTEREST INC,0,-509198,0,-13.18M,CLOSE,0%
12514G108,CDW,CDW CORP,19389,-109682,2.35M,-13.27M,-85%,<.01%
34962G208,FBRX,FORTE BIOSCIENCES INC,0,-487275,0,-13.29M,CLOSE,0%
25278X109,FANG,DIAMONDBACK ENERGY INC,0,-88587,0,-13.32M,CLOSE,0%
98983L108,ZWS,ZURN ELKAY WATER SOLNS CORP,0,-286510,0,-13.32M,CLOSE,0%
98980A105,ZTO,ZTO EXPRESS CAYMAN INC,556278,-534956,14M,-13.46M,-49%,0.02%
832248207,SFD,SMITHFIELD FOODS INC,144033,-481666,4.03M,-13.47M,-77%,<.01%
501575104,KYMR,KYMERA THERAPEUTICS INC,0,-173147,0,-13.47M,CLOSE,0%
14365C103,CUK,CARNIVAL PLC,0,-445197,0,-13.5M,CLOSE,0%
829933100,SIRI,SIRIUSXM HOLDINGS INC,355082,-591018,8.2M,-13.64M,-62.5%,0.01%
876511106,TGB,TASEKO MINES LTD,879610,-2125137,5.67M,-13.7M,-70.7%,<.01%
828806109,SPG,SIMON PPTY GROUP INC NEW,0,-74565,0,-13.8M,CLOSE,0%
81369Y407,XLY,SELECT SECTOR SPDR TR,0,-115860,0,-13.83M,CLOSE,0%
82452J109,FOUR,SHIFT4 PMTS INC,424515,-316441,18.56M,-13.84M,-42.7%,0.03%
639057207,NWG,NATWEST GROUP PLC,275573,-930672,4.11M,-13.87M,-77.2%,<.01%
441593100,HLI,HOULIHAN LOKEY INC,18421,-96817,2.65M,-13.9M,-84%,<.01%
464286806,EWG,ISHARES INC,0,-328036,0,-13.94M,CLOSE,0%
03674X106,AR,ANTERO RESOURCES CORP,0,-405239,0,-13.96M,CLOSE,0%
91347P105,OLED,UNIVERSAL DISPLAY CORP,0,-119820,0,-13.99M,CLOSE,0%
655663102,NDSN,NORDSON CORP,0,-58359,0,-14.03M,CLOSE,0%
358029106,FMS,FRESENIUS MEDICAL CARE AG,509907,-622907,11.5M,-14.05M,-55%,0.02%
512807306,LRCX,LAM RESEARCH CORP,29913,-66102,6.39M,-14.12M,-68.8%,0.01%
52736R102,LEVI,LEVI STRAUSS & CO NEW,295631,-768096,5.47M,-14.2M,-72.2%,<.01%
00971TAN1,AKAM,AKAMAI TECHNOLOGIES INC,7500000,-12500000,8.58M,-14.29M,-62.5%,0.01%
92346J108,VCEL,VERICEL CORP,164000,-448856,5.28M,-14.44M,-73.2%,<.01%
910047109,UAL,UNITED AIRLS HLDGS INC,1633657,-157945,150.41M,-14.54M,-8.8%,0.26%
556269108,SHOO,MADDEN STEVEN LTD,193213,-432609,6.55M,-14.67M,-69.1%,0.01%
565788AH9,MARA,MARA HOLDINGS INC,0,-18000000,0,-15.06M,CLOSE,0%
398182303,AHR,AMERICAN HEALTHCARE REIT INC,0,-323166,0,-15.21M,CLOSE,0%
877619106,TSHA,TAYSHA GENE THERAPIES INC,461856,-3406826,2.06M,-15.23M,-88.1%,<.01%
G9572D103,BULL,WEBULL CORP,0,-1963453,0,-15.26M,CLOSE,0%
G85158106,STNE,STONECO LTD,5232368,-1092754,73.88M,-15.43M,-17.3%,0.13%
38526M106,LOPE,GRAND CANYON ED INC,123502,-90969,21M,-15.47M,-42.4%,0.04%
925550105,VIAV,VIAVI SOLUTIONS INC,0,-872177,0,-15.54M,CLOSE,0%
G8588X103,SGHC,SUPER GROUP SGHC LIMITED,0,-1323928,0,-15.82M,CLOSE,0%
896215209,TRS,TRIMAS CORP,0,-446346,0,-15.82M,CLOSE,0%
