CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
382550101,GT,GOODYEAR TIRE & RUBR CO,0,-374845,0,-3.28M,CLOSE,0%
79466L302,CRM,SALESFORCE INC,1484,-18669,277.02K,-3.48M,-92.6%,<.01%
03957W106,AROC,ARCHROCK INC,71102,-102660,2.47M,-3.57M,-59.1%,0.06%
528877103,LX,LEXINFINTECH HLDGS LTD,0,-1100618,0,-3.6M,CLOSE,0%
03831W108,APP,APPLOVIN CORP,0,-5482,0,-3.69M,CLOSE,0%
82509L107,SHOP,SHOPIFY INC,0,-23574,0,-3.79M,CLOSE,0%
573874104,MRVL,MARVELL TECHNOLOGY INC,0,-45169,0,-3.84M,CLOSE,0%
682680103,OKE,ONEOK INC NEW,0,-53721,0,-3.95M,CLOSE,0%
35671D857,FCX,FREEPORT-MCMORAN INC,0,-78401,0,-3.98M,CLOSE,0%
69331C108,PCG,PG&E CORP,83646,-239416,1.47M,-4.21M,-74.1%,0.03%
55024U109,LITE,LUMENTUM HLDGS INC,3257,-6041,2.29M,-4.25M,-65%,0.05%
500767306,KWEB,KRANESHARES TRUST,0,-125000,0,-4.26M,CLOSE,0%
904311107,UAA,UNDER ARMOUR INC,180140,-744415,1.06M,-4.4M,-80.5%,0.02%
19247G107,COHR,COHERENT CORP,5551,-19414,1.32M,-4.62M,-77.8%,0.03%
01625V104,ALHC,ALIGNMENT HEALTHCARE INC,0,-259406,0,-5.12M,CLOSE,0%
868459108,SUPN,SUPERNUS PHARMACEUTICALS,0,-113093,0,-5.62M,CLOSE,0%
09061G101,BMRN,BIOMARIN PHARMACEUTICAL INC,49308,-103444,2.79M,-5.84M,-67.7%,0.06%
91332U101,U,UNITY SOFTWARE INC,0,-135645,0,-5.99M,CLOSE,0%
00404A109,ACHC,ACADIA HEALTHCARE COMPANY IN,114209,-292334,2.67M,-6.84M,-71.9%,0.06%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,35419,-59316,5.18M,-8.68M,-62.6%,0.12%
052769106,ADSK,AUTODESK INC,4522,-38397,1.08M,-9.19M,-89.5%,0.03%
023135106,AMZN,AMAZON COM INC,971201,-46052,202.27M,-9.59M,-4.5%,4.7%
30212P303,EXPE,EXPEDIA GROUP INC,3159,-49500,729.38K,-11.43M,-94%,0.02%
174610105,CFG,CITIZENS FINL GROUP INC,3537,-205463,212.11K,-12.32M,-98.3%,<.01%
92276F100,VTR,VENTAS INC,0,-177204,0,-13.71M,CLOSE,0%
64110D104,NTAP,NETAPP INC,2093,-142907,214.3K,-14.63M,-98.6%,<.01%
171757206,CDTX,CIDARA THERAPEUTICS INC,0,-68821,0,-15.2M,CLOSE,0%
464286822,EWW,ISHARES INC,132994,-278805,10.01M,-20.97M,-67.7%,0.23%
874039100,TSM,TAIWAN SEMICONDUCTOR MANUFAC,4250,-65815,1.44M,-22.24M,-93.9%,0.03%
016255101,ALGN,ALIGN TECHNOLOGY INC,5271,-133639,903.61K,-22.91M,-96.2%,0.02%
58933Y105,MRK,MERCK & CO INC,0,-250000,0,-26.32M,CLOSE,0%
13321L108,CCJ,CAMECO CORP,262500,-262500,28.51M,-28.51M,-50%,0.66%
438516106,HON,HONEYWELL INTL INC,0,-146406,0,-28.56M,CLOSE,0%
872590104,TMUS,T-MOBILE US INC,8360,-151339,1.76M,-31.79M,-94.8%,0.04%
05370A108,RNA,AVIDITY BIOSCIENCES INC,0,-442307,0,-31.9M,CLOSE,0%
30063P105,EXAS,EXACT SCIENCES CORP,0,-331682,0,-33.69M,CLOSE,0%
43300A203,HLT,HILTON WORLDWIDE HLDGS INC,0,-119066,0,-34.2M,CLOSE,0%
35909D109,FYBR,FRONTIER COMMUNICATIONS,0,-1093846,0,-41.64M,CLOSE,0%
038222105,AMAT,APPLIED MATLS INC,5262,-129106,1.8M,-44.13M,-96.1%,0.04%
15677J108,DAY,DAYFORCE INC,0,-804126,0,-55.61M,CLOSE,0%
595112103,MU,MICRON TECHNOLOGY INC,14707,-174814,4.97M,-59.06M,-92.2%,0.12%
878742204,TECK,TECK RESOURCES LTD,1564756,-1258170,80.98M,-65.11M,-44.6%,1.9%
02079K305,GOOGL,ALPHABET INC,11736,-238995,3.37M,-68.73M,-95.3%,0.08%
916896103,UEC,URANIUM ENERGY CORP,3375179,-5487514,45.56M,-74.08M,-61.9%,1.1%
375558103,GILD,GILEAD SCIENCES INC,1441,-548559,200.83K,-76.45M,-99.7%,<.01%
46120E602,ISRG,INTUITIVE SURGICAL INC,696,-167840,320.85K,-77.37M,-99.6%,<.01%
02079K107,GOOG,ALPHABET INC,0,-263000,0,-82.53M,CLOSE,0%
11135F101,AVGO,BROADCOM INC,18755,-477635,5.8M,-147.83M,-96.2%,0.13%
007903107,AMD,ADVANCED MICRO DEVICES INC,1243700,-961381,253.01M,-195.57M,-43.6%,5.9%
06849F108,B,BARRICK MNG CORP,0,-5988986,0,-260.82M,CLOSE,0%
055622104,BP,BP PLC,0,-10409750,0,-361.53M,CLOSE,0%
88160R101,TSLA,TESLA INC,0,-2168231,0,-975.1M,CLOSE,0%
Total,,,,,4.31B,-690.35M,-13.7%,100%
