CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
37959E102,GL,GLOBE LIFE INC,0,-14953,0,-2.09M,CLOSE,0%
199908104,FIX,COMFORT SYS USA INC,1251,-1529,1.73M,-2.11M,-55%,0.04%
379577208,GMED,GLOBUS MED INC,1669,-24577,143.8K,-2.12M,-93.6%,<.01%
852066208,SII,SPROTT INC,94,-14908,13.43K,-2.13M,-99.4%,<.01%
698813102,PZZA,PAPA JOHNS INTL INC,9711,-66031,314.73K,-2.14M,-87.2%,<.01%
42704L104,HRI,HERC HLDGS INC,0,-14477,0,-2.15M,CLOSE,0%
81758H106,SERV,SERVE ROBOTICS INC,0,-213003,0,-2.21M,CLOSE,0%
460146103,IP,INTERNATIONAL PAPER CO,0,-57135,0,-2.25M,CLOSE,0%
922475108,VEEV,VEEVA SYS INC,16329,-12917,2.87M,-2.27M,-44.2%,0.06%
008073108,AVAV,AEROVIRONMENT INC,0,-9592,0,-2.32M,CLOSE,0%
H2906T109,GRMN,GARMIN LTD,0,-11475,0,-2.33M,CLOSE,0%
459200101,IBM,INTERNATIONAL BUSINESS MACHS,0,-7865,0,-2.33M,CLOSE,0%
25754A201,DPZ,DOMINOS PIZZA INC,0,-5767,0,-2.4M,CLOSE,0%
320517105,FHN,FIRST HORIZON CORPORATION,23310,-107327,530.54K,-2.44M,-82.2%,0.01%
285512109,EA,ELECTRONIC ARTS INC,31864,-11983,6.5M,-2.44M,-27.3%,0.13%
47233W109,JEF,JEFFERIES FINL GROUP INC,0,-40004,0,-2.48M,CLOSE,0%
98980G102,ZS,ZSCALER INC,0,-11042,0,-2.48M,CLOSE,0%
15677J108,DAY,DAYFORCE INC,0,-36200,0,-2.5M,CLOSE,0%
74623V103,PCT,PURECYCLE TECHNOLOGIES INC,0,-294971,0,-2.53M,CLOSE,0%
20717M103,CFLT,CONFLUENT INC,0,-83979,0,-2.54M,CLOSE,0%
931142103,WMT,WALMART INC,0,-22882,0,-2.55M,CLOSE,0%
247361702,DAL,DELTA AIR LINES INC,86620,-38462,5.76M,-2.56M,-30.7%,0.12%
83417M104,SEDG,SOLAREDGE TECHNOLOGIES INC,0,-88696,0,-2.56M,CLOSE,0%
464287234,EEM,ISHARES TR,0,-47113,0,-2.58M,CLOSE,0%
703481101,PTEN,PATTERSON-UTI ENERGY INC,12674,-239405,137.26K,-2.59M,-95%,<.01%
50202M102,LI,LI AUTO INC,278394,-145649,4.96M,-2.6M,-34.3%,0.1%
03152W109,FOLD,AMICUS THERAPEUTIC,25604,-184974,370.23K,-2.67M,-87.8%,<.01%
049468101,TEAM,ATLASSIAN CORPORATION,14147,-39781,965.53K,-2.72M,-73.8%,0.02%
256163106,DOCU,DOCUSIGN INC,187642,-57999,8.9M,-2.75M,-23.6%,0.18%
37637K108,GTLB,GITLAB INC,121561,-127398,2.63M,-2.76M,-51.2%,0.05%
45104G104,IBN,ICICI BANK LIMITED,0,-93295,0,-2.78M,CLOSE,0%
526057104,LEN,LENNAR CORP,38590,-32185,3.35M,-2.79M,-45.5%,0.07%
053015103,ADP,AUTOMATIC DATA PROCESSING IN,0,-11086,0,-2.85M,CLOSE,0%
G6700G107,NVT,NVENT ELECTRIC PLC,0,-28793,0,-2.94M,CLOSE,0%
231021106,CMI,CUMMINS INC,0,-5783,0,-2.95M,CLOSE,0%
M9T951109,ZIM,ZIM INTEGRATED SHIPPING SERV,0,-139243,0,-2.96M,CLOSE,0%
917047102,URBN,URBAN OUTFITTERS INC,5932,-47083,375.79K,-2.98M,-88.8%,<.01%
64110D104,NTAP,NETAPP INC,6890,-29543,705.47K,-3.02M,-81.1%,0.01%
773903109,ROK,ROCKWELL AUTOMATION INC,1834,-8516,658.19K,-3.06M,-82.3%,0.01%
68236H204,ONDS,ONDAS HLDGS INC,0,-313897,0,-3.06M,CLOSE,0%
06738E204,BCS,BARCLAYS PLC,0,-120923,0,-3.08M,CLOSE,0%
910047109,UAL,UNITED AIRLS HLDGS INC,104642,-33780,9.63M,-3.11M,-24.4%,0.2%
713448108,PEP,PEPSICO INC,0,-22187,0,-3.18M,CLOSE,0%
15643U104,LEU,CENTRUS ENERGY CORP,0,-13182,0,-3.2M,CLOSE,0%
91912E105,VALE,VALE S A,0,-245728,0,-3.2M,CLOSE,0%
29977A105,EVR,EVERCORE INC,0,-9474,0,-3.22M,CLOSE,0%
427096508,HTGC,HERCULES CAPITAL INC,0,-171395,0,-3.23M,CLOSE,0%
09290D101,BLK,BLACKROCK INC,0,-3028,0,-3.24M,CLOSE,0%
053332102,AZO,AUTOZONE INC,0,-956,0,-3.24M,CLOSE,0%
88579Y101,MMM,3M CO,1842,-22375,267.51K,-3.25M,-92.4%,<.01%
744320102,PRU,PRUDENTIAL FINL INC,59461,-33658,5.81M,-3.29M,-36.1%,0.12%
631103108,NDAQ,NASDAQ INC,0,-33974,0,-3.3M,CLOSE,0%
682189105,ON,ON SEMICONDUCTOR CORP,0,-61127,0,-3.31M,CLOSE,0%
98138H101,WDAY,WORKDAY INC,0,-15505,0,-3.33M,CLOSE,0%
464287614,IWF,ISHARES TR,0,-7088,0,-3.35M,CLOSE,0%
464288810,IHI,ISHARES TR,0,-54396,0,-3.38M,CLOSE,0%
N97284108,NBIS,NEBIUS GROUP N.V.,0,-40526,0,-3.39M,CLOSE,0%
55354G100,MSCI,MSCI INC,103,-6307,55.52K,-3.4M,-98.4%,<.01%
00108J109,ACMR,ACM RESH INC,0,-87158,0,-3.44M,CLOSE,0%
91307C102,UTHR,UNITED THERAPEUTICS CORP DEL,0,-7066,0,-3.44M,CLOSE,0%
872540109,TJX,TJX COS INC NEW,70822,-21596,11.31M,-3.45M,-23.4%,0.23%
244199105,DE,DEERE & CO,13571,-6175,7.64M,-3.48M,-31.3%,0.16%
91531W106,TIGR,UP FINTECH HLDG LTD,103993,-554625,655.16K,-3.49M,-84.2%,0.01%
974637100,WGO,WINNEBAGO INDS INC,7729,-113215,239.52K,-3.51M,-93.6%,<.01%
G29183103,ETN,EATON CORP PLC,0,-11169,0,-3.56M,CLOSE,0%
595017104,MCHP,MICROCHIP TECHNOLOGY INC.,115819,-55112,7.48M,-3.56M,-32.2%,0.15%
03823U102,AAOI,APPLIED OPTOELECTRONICS INC,0,-102588,0,-3.58M,CLOSE,0%
741623102,PRMB,PRIMO BRANDS CORPORATION,51472,-191805,969.22K,-3.61M,-78.8%,0.02%
G4124C109,GRAB,GRAB HOLDINGS LIMITED,143517,-1003110,525.27K,-3.67M,-87.5%,0.01%
811916105,SA,SEABRIDGE GOLD INC,134754,-131593,3.82M,-3.73M,-49.4%,0.08%
7591EP100,RF,REGIONS FINANCIAL CORP NEW,14423,-145234,376.73K,-3.79M,-91%,<.01%
16679L109,CHWY,CHEWY INC,167064,-140581,4.51M,-3.8M,-45.7%,0.09%
Y7542C130,STNG,SCORPIO TANKERS INC,9143,-51321,682.62K,-3.83M,-84.9%,0.01%
G66721104,NCLH,NORWEGIAN CRUISE LINE HLDG L,0,-173499,0,-3.87M,CLOSE,0%
016255101,ALGN,ALIGN TECHNOLOGY INC,4029,-22806,690.69K,-3.91M,-85%,0.01%
03938L203,MT,ARCELORMITTAL SA LUXEMBOURG,0,-86120,0,-3.92M,CLOSE,0%
666807102,NOC,NORTHROP GRUMMAN CORP,4405,-5756,3.01M,-3.93M,-56.6%,0.06%
260557103,DOW,DOW HLDGS INC,166295,-95103,6.93M,-3.96M,-36.4%,0.14%
594972408,MSTR,STRATEGY INC,53390,-31898,6.66M,-3.98M,-37.4%,0.14%
78464A755,XME,SPDR SERIES TRUST,0,-38596,0,-4M,CLOSE,0%
52567D107,LMND,LEMONADE INC,45521,-64055,2.85M,-4.01M,-58.5%,0.06%
185123106,CWAN,CLEARWATER ANALYTICS HLDGS I,56000,-170028,1.32M,-4.02M,-75.2%,0.03%
963320106,WHR,WHIRLPOOL CORP,0,-55963,0,-4.04M,CLOSE,0%
452327109,ILMN,ILLUMINA INC,0,-31045,0,-4.07M,CLOSE,0%
237266101,DAR,DARLING INGREDIENTS INC,49430,-66113,3.06M,-4.09M,-57.2%,0.06%
M98068105,WIX,WIX COM LTD,17548,-45692,1.58M,-4.12M,-72.3%,0.03%
74762E102,PWR,QUANTA SVCS INC,0,-10059,0,-4.25M,CLOSE,0%
00846U101,A,AGILENT TECHNOLOGIES INC,11098,-37738,1.26M,-4.3M,-77.3%,0.03%
629377508,NRG,NRG ENERGY INC,0,-27052,0,-4.31M,CLOSE,0%
227046109,CROX,CROCS INC,22283,-52508,1.85M,-4.36M,-70.2%,0.04%
427866108,HSY,HERSHEY CO,7541,-21065,1.57M,-4.38M,-73.6%,0.03%
337738108,FISV,FISERV INC,44586,-78524,2.49M,-4.38M,-63.8%,0.05%
90364P105,PATH,UIPATH INC,271588,-400591,3.01M,-4.45M,-59.6%,0.06%
61174X109,MNST,MONSTER BEVERAGE CORP NEW,49525,-64366,3.59M,-4.66M,-56.5%,0.07%
368736104,GNRC,GENERAC HLDGS INC,16832,-24749,3.29M,-4.83M,-59.5%,0.07%
445658107,JBHT,HUNT J B TRANS SVCS INC,11674,-22877,2.47M,-4.85M,-66.2%,0.05%
217204106,CPRT,COPART INC,45068,-147578,1.5M,-4.9M,-76.6%,0.03%
433000106,HIMS,HIMS & HERS HEALTH INC,9046,-237308,187.79K,-4.93M,-96.3%,<.01%
G4705A100,ICLR,ICON PLC,0,-27383,0,-4.99M,CLOSE,0%
81369Y407,XLY,SELECT SECTOR SPDR TR,0,-42304,0,-5.05M,CLOSE,0%
26701L100,BROS,DUTCH BROS INC,5676,-99991,287.55K,-5.07M,-94.6%,<.01%
731068102,PII,POLARIS INC,0,-80753,0,-5.11M,CLOSE,0%
464287556,IBB,ISHARES TR,0,-31184,0,-5.26M,CLOSE,0%
046353108,AZN,ASTRAZENECA PLC,0,-57518,0,-5.29M,CLOSE,0%
539830109,LMT,LOCKHEED MARTIN CORP,0,-11436,0,-5.53M,CLOSE,0%
34959E109,FTNT,FORTINET INC,47822,-68409,3.91M,-5.59M,-58.9%,0.08%
052769106,ADSK,AUTODESK INC,0,-18939,0,-5.61M,CLOSE,0%
23331A109,DHI,D R HORTON INC,0,-39317,0,-5.66M,CLOSE,0%
G54950103,LIN,LINDE PLC,155,-11468,76.84K,-5.69M,-98.7%,<.01%
31428X106,FDX,FEDEX CORP,0,-19746,0,-5.7M,CLOSE,0%
233051879,ASHR,DBX ETF TR,379,-177859,12.37K,-5.81M,-99.8%,<.01%
461202103,INTU,INTUIT,0,-8774,0,-5.81M,CLOSE,0%
N3167Y103,RACE,FERRARI N V,1335,-17174,451.83K,-5.81M,-92.8%,<.01%
82452J109,FOUR,SHIFT4 PMTS INC,0,-92676,0,-5.84M,CLOSE,0%
109641100,EAT,BRINKER INTL INC,0,-41205,0,-5.91M,CLOSE,0%
92532F100,VRTX,VERTEX PHARMACEUTICALS INC,0,-13339,0,-6.05M,CLOSE,0%
172573107,CRCL,CIRCLE INTERNET GROUP INC,0,-76990,0,-6.11M,CLOSE,0%
002896207,ANF,ABERCROMBIE & FITCH CO,8931,-68011,816.02K,-6.21M,-88.4%,0.02%
15101Q207,CLS,CELESTICA INC,0,-21616,0,-6.39M,CLOSE,0%
92686J106,VKTX,VIKING THERAPEUTICS INC,10007,-201897,325.63K,-6.57M,-95.3%,<.01%
H1467J104,CB,CHUBB LIMITED,0,-21961,0,-6.85M,CLOSE,0%
278642103,EBAY,EBAY INC.,96670,-75458,8.8M,-6.87M,-43.8%,0.18%
90353T100,UBER,UBER TECHNOLOGIES INC,300264,-96756,21.6M,-6.96M,-24.4%,0.44%
011532108,AGI,ALAMOS GOLD INC,3211,-158531,142.66K,-7.04M,-98%,<.01%
24703L202,DELL,DELL TECHNOLOGIES INC,1300,-43753,213.37K,-7.18M,-97.1%,<.01%
911312106,UPS,UNITED PARCEL SVCS INC,32397,-73125,3.19M,-7.19M,-69.3%,0.07%
252131107,DXCM,DEXCOM INC,68250,-115151,4.29M,-7.23M,-62.8%,0.09%
550021109,LULU,LULULEMON ATHLETICA INC,234755,-49276,35.94M,-7.54M,-17.3%,0.74%
06849F108,B,BARRICK MNG CORP,153544,-185980,6.26M,-7.59M,-54.8%,0.13%
718546104,PSX,PHILLIPS 66,0,-59057,0,-7.62M,CLOSE,0%
55087P104,LYFT,LYFT INC,132657,-579683,1.76M,-7.71M,-81.4%,0.04%
773121108,RKLB,ROCKET LAB CORP,0,-111196,0,-7.76M,CLOSE,0%
254687106,DIS,DISNEY WALT CO,0,-68351,0,-7.78M,CLOSE,0%
72352L106,PINS,PINTEREST INC,41520,-431644,761.48K,-7.92M,-91.2%,0.02%
573874104,MRVL,MARVELL TECHNOLOGY INC,0,-96707,0,-8.22M,CLOSE,0%
77543R102,ROKU,ROKU INC,0,-76214,0,-8.27M,CLOSE,0%
46125A100,LUNR,INTUITIVE MACHINES INC,0,-514411,0,-8.35M,CLOSE,0%
G8068L108,SN,SHARKNINJA INC,3195,-80361,338.35K,-8.51M,-96.2%,<.01%
00287Y109,ABBV,ABBVIE INC,42217,-39716,9.18M,-8.64M,-48.5%,0.19%
00971T101,AKAM,AKAMAI TECHNOLOGIES INC,0,-99931,0,-8.72M,CLOSE,0%
16411R208,LNG,CHENIERE ENERGY INC,0,-45285,0,-8.8M,CLOSE,0%
002824100,ABT,ABBOTT LABS,0,-70896,0,-8.88M,CLOSE,0%
172967424,C,CITIGROUP INC,129957,-79008,14.74M,-8.96M,-37.8%,0.3%
13321L108,CCJ,CAMECO CORP,31922,-84003,3.47M,-9.12M,-72.5%,0.07%
81369Y704,XLI,SELECT SECTOR SPDR TR,0,-59774,0,-9.27M,CLOSE,0%
806857108,SLB,SLB LIMITED,0,-247833,0,-9.51M,CLOSE,0%
18915M107,NET,CLOUDFLARE INC,43487,-46734,8.97M,-9.64M,-51.8%,0.18%
156431108,CENX,CENTURY ALUM CO,0,-250562,0,-9.82M,CLOSE,0%
44812J104,HUT,HUT 8 CORP,0,-214766,0,-9.87M,CLOSE,0%
81141R100,SE,SEA LTD,81557,-119374,6.75M,-9.89M,-59.4%,0.14%
G3643J108,FLUT,FLUTTER ENTMT PLC,0,-46684,0,-10.04M,CLOSE,0%
243537107,DECK,DECKERS OUTDOOR CORP,10492,-102717,1.05M,-10.28M,-90.7%,0.02%
852234103,XYZ,BLOCK INC,12305,-173978,740.51K,-10.47M,-93.4%,0.02%
655844108,NSC,NORFOLK SOUTHN CORP,600,-36764,172.2K,-10.55M,-98.4%,<.01%
G25457105,CRDO,CREDO TECHNOLOGY GROUP HOLDI,0,-74204,0,-10.68M,CLOSE,0%
29355A107,ENPH,ENPHASE ENERGY INC,103380,-283645,3.91M,-10.72M,-73.3%,0.08%
88339J105,TTD,THE TRADE DESK INC,155208,-476587,3.52M,-10.81M,-75.4%,0.07%
871607107,SNPS,SYNOPSYS INC,11954,-28184,4.74M,-11.17M,-70.2%,0.1%
040413205,ANET,ARISTA NETWORKS INC,0,-85575,0,-11.21M,CLOSE,0%
719405102,PLAB,PHOTRONICS INC,0,-353029,0,-11.3M,CLOSE,0%
704551100,BTU,PEABODY ENGR CORP,55705,-386494,1.84M,-12.73M,-87.4%,0.04%
58933Y105,MRK,MERCK & CO INC,0,-121097,0,-12.75M,CLOSE,0%
874054109,TTWO,TAKE-TWO INTERACTIVE SOFTWAR,157859,-64900,31.18M,-12.82M,-29.1%,0.64%
82509L107,SHOP,SHOPIFY INC,4483,-108152,531.77K,-12.83M,-96%,0.01%
78463V107,GLD,SPDR GOLD TR,0,-32746,0,-12.98M,CLOSE,0%
03524A108,BUD,ANHEUSER BUSCH INBEV SA NV,134447,-193371,9.33M,-13.41M,-59%,0.19%
008474108,AEM,AGNICO EAGLE MINES LTD,51607,-66159,10.48M,-13.43M,-56.2%,0.22%
653656108,NICE,NICE LTD,20229,-131796,2.23M,-14.53M,-86.7%,0.05%
G1151C101,ACN,ACCENTURE PLC IRELAND,0,-54237,0,-14.55M,CLOSE,0%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,86634,-38225,33.82M,-14.92M,-30.6%,0.7%
02079K107,GOOG,ALPHABET INC,0,-48023,0,-15.07M,CLOSE,0%
16115Q308,GTLS,CHART INDS INC,30000,-73084,6.2M,-15.11M,-70.9%,0.13%
00214Q104,ARKK,ARK ETF TR,0,-199732,0,-15.36M,CLOSE,0%
09857L108,BKNG,BOOKING HOLDINGS INC,4728,-3718,19.91M,-15.65M,-44%,0.41%
60770K107,MRNA,MODERNA INC,7257,-316376,368.66K,-16.07M,-97.8%,<.01%
11135F101,AVGO,BROADCOM INC,0,-47207,0,-16.34M,CLOSE,0%
83406F102,SOFI,SOFI TECHNOLOGIES INC,1679651,-1033076,26.67M,-16.41M,-38.1%,0.55%
78467X109,DIA,STATE STR SPDR DOW JONES IND,3909,-35623,1.81M,-16.5M,-90.1%,0.04%
87612E106,TGT,TARGET CORP,0,-175665,0,-17.17M,CLOSE,0%
46120E602,ISRG,INTUITIVE SURGICAL INC,21944,-38109,10.12M,-17.57M,-63.5%,0.21%
770700102,HOOD,ROBINHOOD MKTS INC,83843,-263171,5.81M,-18.24M,-75.8%,0.12%
81369Y605,XLF,SELECT SECTOR SPDR TR,166087,-374399,8.2M,-18.48M,-69.3%,0.17%
651639106,NEM,NEWMONT CORP,162999,-171509,17.64M,-18.57M,-51.3%,0.36%
12572Q105,CME,CME GROUP INC,319,-64068,94.22K,-18.92M,-99.5%,<.01%
219350105,GLW,CORNING INC,201270,-139243,27.37M,-18.93M,-40.9%,0.56%
H8817H100,RIG,TRANSOCEAN LTD,30000,-2880085,198.9K,-19.09M,-99%,<.01%
36828A101,GEV,GE VERNOVA INC,1221,-22359,1.07M,-19.52M,-94.8%,0.02%
580135101,MCD,MCDONALDS CORP,0,-63988,0,-19.56M,CLOSE,0%
65339F101,NEE,NEXTERA ENERGY INC,223667,-213894,20.77M,-19.87M,-48.9%,0.43%
517834107,LVS,LAS VEGAS SANDS CORP,33375,-370435,1.8M,-19.96M,-91.7%,0.04%
57636Q104,MA,MASTERCARD INCORPORATED,5305,-44658,2.65M,-22.31M,-89.4%,0.05%
876030107,TPR,TAPESTRY INC,240730,-158427,33.97M,-22.36M,-39.7%,0.7%
532457108,LLY,ELI LILLY & CO,4724,-24776,4.34M,-22.79M,-84%,0.09%
169656105,CMG,CHIPOTLE MEXICAN GRILL INC,619810,-713743,19.84M,-22.85M,-53.5%,0.41%
60937P106,MDB,MONGODB INC,0,-55474,0,-23.28M,CLOSE,0%
882508104,TXN,TEXAS INSTRS INC,53556,-123493,10.4M,-23.97M,-69.8%,0.21%
26142V105,DKNG,DRAFTKINGS INC NEW,0,-737976,0,-25.43M,CLOSE,0%
25809K105,DASH,DOORDASH INC,0,-112557,0,-25.49M,CLOSE,0%
G491BT108,IVZ,INVESCO LTD,10002,-1061747,242.95K,-25.79M,-99.1%,<.01%
501044101,KR,KROGER CO,0,-431953,0,-26.99M,CLOSE,0%
722304102,PDD,PDD HOLDINGS INC,610643,-275169,62.4M,-28.12M,-31.1%,1.3%
571903202,MAR,MARRIOTT INTL INC NEW,0,-90669,0,-28.13M,CLOSE,0%
20030N101,CMCSA,COMCAST CORP NEW,4925,-987260,141.4K,-28.34M,-99.5%,<.01%
79466L302,CRM,SALESFORCE INC,0,-107386,0,-28.45M,CLOSE,0%
64110L106,NFLX,NETFLIX INC,0,-310261,0,-29.09M,CLOSE,0%
883556102,TMO,THERMO FISHER SCIENTIFIC INC,0,-52190,0,-30.24M,CLOSE,0%
G7997R103,STX,SEAGATE TECHNOLOGY HLDNGS PL,7973,-77264,3.12M,-30.27M,-90.6%,0.06%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,7975,-65334,3.82M,-31.31M,-89.1%,0.08%
36118L106,FUTU,FUTU HLDGS LTD,30850,-235667,4.22M,-32.23M,-88.4%,0.09%
872590104,TMUS,T-MOBILE US INC,0,-158858,0,-32.25M,CLOSE,0%
494368103,KMB,KIMBERLY-CLARK CORP,67987,-350167,6.56M,-33.78M,-83.7%,0.14%
478160104,JNJ,JOHNSON & JOHNSON,3704,-144078,905.41K,-35.22M,-97.5%,0.02%
15135B101,CNC,CENTENE CORP DEL,1309557,-1109716,42.87M,-36.33M,-45.9%,0.88%
47215P106,JD,JD.COM INC,0,-1365657,0,-39.19M,CLOSE,0%
056752108,BIDU,BAIDU INC,38409,-374593,4.28M,-41.74M,-90.7%,0.09%
19260Q107,COIN,COINBASE GLOBAL INC,60651,-275517,10.59M,-48.11M,-82%,0.22%
22160K105,COST,COSTCO WHOLESALE CORPORATION,12866,-49351,12.82M,-49.17M,-79.3%,0.26%
278768106,SATS,ECHOSTAR CORP,0,-455965,0,-49.56M,CLOSE,0%
151290889,CX,CEMEX SA EURO MTN BE 144A,30601,-5289835,350.07K,-60.52M,-99.4%,<.01%
126408103,CSX,CSX CORP,172905,-1949879,7.1M,-80.04M,-91.9%,0.15%
78462F103,SPY,SPDR S&P 500 ETF TR,0,-186368,0,-127.09M,CLOSE,0%
88160R101,TSLA,TESLA INC,3119,-375778,1.16M,-139.7M,-99.2%,0.02%
042068205,ARM,ARM HOLDINGS PLC,24402,-1291777,3.69M,-195.42M,-98.1%,0.08%
91324P102,UNH,UNITEDHEALTH GROUP INC,0,-725354,0,-239.45M,CLOSE,0%
Total,,,,,4.86B,-1.12B,-18%,100%
