CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
724078100,PIPR,PIPER SANDLER COS,0,-145277,0,-49.35M,CLOSE,0%
007973100,AEIS,ADVANCED ENERGY INDS,336351,-153149,108.54M,-49.42M,-31.3%,0.15%
826919102,SLAB,SILICON LABS INC,223342,-240723,46.49M,-50.11M,-51.9%,0.06%
097023204,BAPA,BOEING CO/THE CVTPFD 6.0,19393,-252925,3.86M,-50.34M,-92.9%,<.01%
43300A203,HLT,HILTON WORLDWIDE HOLDINGS IN,725695,-178982,220.67M,-54.42M,-19.8%,0.3%
09290D101,BLK,BLACKROCK INC,209554,-64943,201.53M,-62.46M,-23.7%,0.27%
G54950103,LIN,LINDE PLC,309005,-134298,153.19M,-66.58M,-30.3%,0.21%
437076102,HD,HOME DEPOT,459052,-212907,150.98M,-70.02M,-31.7%,0.2%
592688105,MTD,METTLER-TOLEDO INTERNATIONAL,107446,-61351,135.51M,-77.38M,-36.3%,0.18%
231021106,CMI,CUMMINS ENGINE,335571,-167549,180.54M,-90.14M,-33.3%,0.24%
701094104,PH,PARKER HANNIFIN,244154,-145715,218.58M,-130.45M,-37.4%,0.29%
452327109,ILMN,ILLUMINA INC,2942977,-1228743,362.75M,-151.45M,-29.5%,0.49%
Total,,,,,74.33B,-576.49M,-0.7%,100%
